neg,neu,pos,compound,datetime
0.0,0.708,0.292,0.5106,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 19:48:32.820736
0.0,0.351,0.649,0.5719,2024-06-30 19:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 20:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 20:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 21:48:32.820736
0.408,0.592,0.0,-0.6369,2024-06-30 21:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 22:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 22:48:32.820736
0.0,0.647,0.353,0.7184,2024-06-30 22:48:32.820736
0.0,0.619,0.381,0.5719,2024-06-30 22:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 23:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 23:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 23:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 23:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 23:48:32.836369
0.0,0.522,0.478,0.6705,2024-06-30 23:48:32.836369
0.109,0.58,0.312,0.4215,2024-07-01 00:48:32.820736
0.0,0.781,0.219,0.4215,2024-07-01 00:48:32.820736
0.0,1.0,0.0,0.0,2024-07-01 00:48:32.820736
0.126,0.728,0.146,0.1027,2024-07-01 00:48:32.820736
0.0,0.654,0.346,0.5719,2024-07-01 00:48:32.820736
0.0,1.0,0.0,0.0,2024-07-01 00:48:32.820736
0.0,0.682,0.318,0.6369,2024-07-01 00:48:32.836369
0.091,0.634,0.276,0.6239,2024-07-01 01:48:32.820736
0.0,1.0,0.0,0.0,2024-07-01 01:48:32.820736
0.25,0.75,0.0,-0.25,2024-07-01 01:48:32.836369
0.133,0.708,0.159,0.0772,2024-07-01 01:48:32.836369
0.0,1.0,0.0,0.0,2024-07-01 02:48:32.820736
