title,compound,datetime
Here's the Average Stock Market Return Over the Last 15 Years,0.0,2024-06-27 14:00:00.914044
The S&P 500 is on fire at midyear. How this rally stacks up with others in election years.,-0.34,2024-06-27 14:00:00.915044
Is L3Harris Technologies Stock Underperforming The S&P 500?,0.0,2024-06-27 14:00:00.916043
These are the most expensive S&P 500 stocks heading into the second half,0.0,2024-06-27 14:00:00.916043
Nasdaq 100 and S&P 500 to lead Wall Street losses ahead of GDP data,-0.4019,2024-06-27 14:00:00.916043
"Stock Market Today: Dow Jones And S&P 500 Flat, Nasdaq Clear Winner Gain; Nvidia Closes Lower (Live Coverage)",0.8225,2024-06-27 14:00:00.917041
Stocks Climb as the Fed’s Favored Inflation Gauge Falls,0.4215,2024-06-28 13:59:43.585416
Nasdaq and S&P 500 to rise following first presidential debate,0.0,2024-06-28 13:59:43.588415
S&P 500 Index Rises 15% In Year's First Half,0.0,2024-06-28 14:00:00.896262
Closing Bell: BMO S&P 500 Hedged CAD ETF up on Tuesday (ZUE),0.0,2024-06-28 14:00:13.842798
Is Nasdaq Stock Underperforming The S&P 500?,0.0,2024-06-28 14:00:13.843781
JPMorgan's Kolanovic Warns S&P 500 Will Plummet 23% by Year-End,-0.1027,2024-06-28 14:00:13.843781
"S&P 500: 6 Stocks Turn $10,000 Into $49,604 In 6 Months",0.0,2024-06-28 14:00:13.844959
"Nasdaq, S&P 500 edge higher on positive inflation reading",0.5574,2024-06-28 14:00:13.845062
Is The Estée Lauder Stock Underperforming The S&P 500?,0.0,2024-06-28 14:00:13.845062
Moving Averages: S&P Finishes June 2024 Up 3.5% - dshort,0.0,2024-06-28 14:00:13.845062
"S&P 500 Futures Climb in Premarket Trading; Trump Media & Tech, Range Resources Lead",0.0,2024-06-28 14:00:13.846063
5 Top-Ranked Mutual Funds That Have Outshined S&P 500 YTD,0.0,2024-06-28 14:00:13.846063
S&P 500 trades flat but on track to extend weekly winning streak,0.7684,2024-06-28 14:00:13.846063
S&P 500 today: SPX is up 15.66% YTD,0.0,2024-06-28 14:00:13.847072
